Order ID,Order Date,Customer ID,First Name,Last Name,Email,Phone,Billing Address,Shipping Address,Country,Product,SKU,Quantity,Price,Total Price,Discount,Tax,Shipping Cost,Grand Total,Payment Method,Fulfillment Status,Carrier,Tracking Number,Return Status,Refunded Amount
2421b758-6cca-4487-9c1f-0a7c829fd55c,2023-11-21,4b442df2-bb3b-43f7-bff2-ea3bca57c980,Shelley,David,riverarachel@harris.com,+1-635-905-8722x91568,"298 Bowman Park Suite 798
Port Thomasbury, MN 46379","09819 Diaz Overpass
Larsonfurt, MT 34461",Gibraltar,Mechanical Keyboard,ELEC-6245,2,109.99,219.98,15,21.998,23.320789285209578,250.29878928520958,Apple Pay,unfulfilled,,,Partially Returned,109.99
aaf6376f-8bea-4424-a78a-41de5a93c673,2024-09-12,ff0b4b42-a55c-4f8b-b958-f249f52fed78,Justin,Phillips,josegould@lopez.com,616-975-0903,"324 Perkins Row Apt. 989
Padillafort, NM 35106","088 Blackwell Center
West Renee, MO 81007",Bosnia and Herzegovina,Noise Cancelling Headphones,ELEC-7666,3,299.99,899.97,10,89.99700000000001,17.857322496596545,997.8243224965967,Google Pay,partially fulfilled,UPS,44fd1995-c3b,Returned,899.97
2bdea4a3-69ef-48f4-b0b3-fbcad0783677,2024-07-24,46e88fdb-3a12-4dda-bbd6-07e7d575c29d,Kevin,Owens,melissa57@garcia.com,(075)208-6178x7762,"092 Heather Estate Suite 295
Dianefort, MD 28618","7947 Patel Mission
Port Kevinhaven, OK 16391",Cuba,Smartwatch,ELEC-3106,2,199.99,399.98,15,39.998000000000005,15.02186069735713,439.9998606973571,Credit Card,unfulfilled,,,Returned,399.98
6019e123-2769-4ea6-b048-faa934f1894e,2024-06-04,17a69b6e-1745-4a46-9579-036414496597,Dawn,Phillips,robert43@silva.com,001-320-393-6472,"2288 Melissa Way
Port Angie, SD 61434","4793 Weiss Shores
Langfurt, IL 51763",Turks and Caicos Islands,Noise Cancelling Headphones,ELEC-8329,1,299.99,299.99,5,29.999000000000002,6.053584910846075,331.04258491084613,Apple Pay,partially fulfilled,USPS,675cd8ea-47e,Returned,299.99
07e5b101-a74d-4385-86b4-77a3cdad488a,2024-08-08,dfdbb435-8dde-4d8b-8d36-4ae63484c639,Mark,Erickson,akemp@hodge-bailey.net,(683)419-8319x50118,"939 Wright Rue Apt. 499
Mauriceshire, MO 13179","7315 Megan Plain
Gallagherport, MD 41005",Guam,Bluetooth Speaker,ELEC-1334,2,79.99,159.98,15,15.998,8.219929565174304,169.1979295651743,Credit Card,fulfilled,UPS,8429a0fa-b6e,Returned,159.98
dd2162c5-57e5-4875-931e-124a2862c6cd,2024-08-13,d47b8bdb-dc92-4131-a43f-e390e3409512,Brittany,Snyder,mark32@gmail.com,273.901.1206,"0670 Christina Loop
Jonathanberg, MD 84812","198 James Pass
Carterside, NV 35050",Senegal,Wireless Earbuds,ELEC-5580,2,49.99,99.98,15,9.998000000000001,17.376302656866052,112.35430265686605,Apple Pay,partially fulfilled,USPS,d33c6a07-f93,Not Returned,0.0
68dcf44d-a21a-4425-b6d7-da807cb5a0b3,2024-07-23,724a7461-9342-4632-99a6-08c6d43004be,Patricia,Miller,burkelisa@henderson.com,035.255.8550,"327 Eddie Wells Apt. 860
Kurtton, WV 11397","PSC 8617, Box 0011
APO AP 82436",Cote d'Ivoire,Wireless Earbuds,ELEC-4187,2,49.99,99.98,15,9.998000000000001,14.81684439697842,109.79484439697843,Apple Pay,fulfilled,DHL,6e117cc7-a5c,Returned,99.98
d445e743-743c-48e0-abb3-6de284f2653c,2024-12-31,f1dfc786-e2e1-4ecf-b396-ef5d246c412b,Donna,Irwin,carolynwise@rogers-smith.net,845-133-6918,"863 Robert Stravenue Suite 433
Davidburgh, KY 99255","5720 Tonya Station Suite 695
Katherineton, FL 63270",Cook Islands,Smart Home Hub,ELEC-5569,3,129.99,389.97,15,38.99700000000001,6.713758613761929,420.68075861376195,Credit Card,fulfilled,USPS,3a27d0c7-d98,Partially Returned,194.985
35498735-0489-4c60-ac09-37b4c8127f74,2023-08-14,19121be9-55de-462d-9224-af8d3077104e,David,Phillips,tiffanywilliams@salazar.org,612.104.6898,"3736 Kelly Tunnel Suite 532
Ricardobury, IA 96237","52680 Arnold Inlet
New Matthewville, NJ 93419",Malawi,Portable Charger,ELEC-6268,2,39.99,79.98,0,7.998000000000001,21.89059133583659,109.8685913358366,Bank Transfer,fulfilled,DHL,d2ae94ad-6cf,Not Returned,0.0
3c6184f4-715a-49ba-a949-7892f8e38143,2024-02-18,01272118-1976-4c67-99fb-7b3079a487cd,Jessica,Johnson,fwoods@williams.com,001-813-774-2830x81859,"70262 Tony Islands
Garnerstad, CO 85880","PSC 4189, Box 6521
APO AA 07941",Afghanistan,Smart Home Hub,ELEC-5014,3,129.99,389.97,0,38.99700000000001,17.505659360831043,446.4726593608311,Google Pay,partially fulfilled,FedEx,b7991bfa-697,Partially Returned,194.985
26be589f-7a2d-4523-8b5e-1e453da0ed40,2024-01-15,f5887795-a89c-4c63-af84-47eb7550ae51,Pamela,Hudson,crystalmccann@yahoo.com,971-338-5941x729,"6214 Robert Village
Jamesmouth, SC 38099","4705 Curry Manors
West Meganborough, NJ 97445",Malaysia,4K Action Camera,ELEC-2846,1,149.99,149.99,10,14.999000000000002,9.300015295869136,164.28901529586915,Google Pay,partially fulfilled,UPS,d4a7df10-e94,Partially Returned,74.995
512434b3-451c-4c61-8f75-a71c4da8bb56,2023-08-10,858f6cdd-b300-4ccd-940a-ef58a2cacb27,Brooke,Brooks,rachel47@green-martin.com,0345045728,"USNS Lewis
FPO AP 66909","084 Steele Divide
Lake Dianaton, MT 26010",Tonga,Portable Charger,ELEC-5156,1,39.99,39.99,10,3.9990000000000006,6.541330034322903,40.53033003432291,Credit Card,partially fulfilled,FedEx,7de365f2-3cc,Returned,39.99
b5b2f885-3bc6-4e79-9dc4-cdf3d33442b7,2023-10-30,d6cf2f74-fedf-41bd-aeef-5e6d79bfa78d,Madeline,Keller,allison00@walsh.net,067-518-0872,"718 Ramos Rapids
Kathrynmouth, NY 75768","90565 Jason Walks
East Gregory, KS 88916",Turkey,Smart Home Hub,ELEC-6485,3,129.99,389.97,10,38.99700000000001,21.857797186009204,440.8247971860092,Bank Transfer,unfulfilled,,,Not Returned,0.0
646cda3c-686c-4822-87e7-508e7c448cde,2024-08-29,11b78292-0f21-4a65-b42a-66e5704b477e,Justin,Anderson,khutchinson@beck.org,174.268.1128x8283,"00208 Casey Way Apt. 997
Robinsonberg, SD 19567","83343 Simpson Stream Suite 895
Lake Thomas, MA 23879",France,Smart Home Hub,ELEC-3332,1,129.99,129.99,10,12.999000000000002,13.248369531185789,146.2373695311858,Apple Pay,partially fulfilled,UPS,7c7a93c2-58e,Returned,129.99
1f78b561-c5ed-4c0c-a87f-f5aee9ea5dc1,2023-07-09,d2c41843-a816-4065-bad4-3880de9d8e15,Kathryn,Jackson,marthaalexander@bennett-lewis.com,002-671-2484,"581 Zuniga Island
Port Matthewmouth, TN 34476","791 Matthew Estates
West Elizabeth, ND 84812",Marshall Islands,Portable Charger,ELEC-6045,3,39.99,119.97,0,11.997,19.038873607946616,151.0058736079466,Bank Transfer,partially fulfilled,DHL,f587d884-ab1,Partially Returned,59.985
ffdae935-f4ed-40c4-9174-9f0e5cc9ab70,2023-11-08,9a6899fa-c85d-479c-aa3f-728787472dca,Joseph,Lopez,rodriguezallison@butler.com,(954)598-9796,"468 Pineda Vista Suite 940
Hernandezmouth, CO 31402","Unit 6165 Box 2693
DPO AE 04918",Sao Tome and Principe,Noise Cancelling Headphones,ELEC-9932,2,299.99,599.98,10,59.998000000000005,9.39760794609099,659.375607946091,Apple Pay,unfulfilled,,,Partially Returned,299.99
e516c205-9517-4237-9548-fbcea16193d7,2023-07-11,34a0a165-38f5-46d3-96ac-9f919436f199,Michelle,Jennings,hansonlatoya@cook.com,385-454-0919,"382 Hood Ways
Port Adamstad, KS 48836","91702 Raymond Mall Apt. 886
South James, IA 91110",South Africa,Portable Charger,ELEC-6547,3,39.99,119.97,0,11.997,12.892263364822124,144.8592633648221,PayPal,unfulfilled,,,Returned,119.97
0f1f058c-98a2-4568-9421-b4f4bbb9a443,2023-08-01,a5217420-8e96-4ba5-8899-12e49fbd68dc,Patricia,Santana,carrie53@diaz.org,001-270-520-9324,"173 Branch Station
North Jennaburgh, CO 45042","Unit 1995 Box 3880
DPO AA 24911",Norway,Mechanical Keyboard,ELEC-6824,2,109.99,219.98,5,21.998,22.510097829578612,259.4880978295786,Bank Transfer,fulfilled,FedEx,17424974-534,Returned,219.98
12ab74b5-3741-4864-b8be-99b8a1bc7991,2023-06-22,ccdb8332-714b-42e6-909f-ff565d081593,Jason,Wall,eric89@yahoo.com,1377721949,"4331 Farmer Summit
Lake Melvin, MD 72826","52075 Michelle Cape Apt. 937
Millerfurt, NE 56978",Spain,4K Action Camera,ELEC-4152,1,149.99,149.99,0,14.999000000000002,5.127671236819548,170.11667123681954,PayPal,fulfilled,UPS,8f2eed61-41e,Partially Returned,74.995
13a0467b-fd6c-402f-b1fe-1fed43fc0252,2024-03-06,5fe0da12-61d9-4947-93f8-01110431c151,Joseph,Anderson,reynoldsjennifer@yahoo.com,(257)766-9145x659,"PSC 6552, Box 8387
APO AP 44123","699 Lucas Heights
Lake Robert, NV 64998",Bouvet Island (Bouvetoya),Portable Charger,ELEC-6978,1,39.99,39.99,5,3.9990000000000006,6.640158914749332,45.62915891474934,Bank Transfer,partially fulfilled,DHL,0d7d85a6-7e1,Returned,39.99
1433fb7b-8314-4869-a115-5d83adf5ad97,2023-03-18,399e9677-7702-4b4a-9975-044c29456b07,Kimberly,Lee,jacqueline09@gmail.com,0686496116,"4049 Cruz Track
East Michelle, KS 64087","5338 Leah Circles Apt. 188
Lawrencechester, VA 19143",Poland,Smartwatch,ELEC-8342,1,199.99,199.99,5,19.999000000000002,15.005957184246927,229.99495718424694,Bank Transfer,fulfilled,USPS,39e288d5-79d,Partially Returned,99.995
1cc951ae-fe2a-4b8f-bc6d-44841b98d647,2023-07-30,cd8f4ace-204b-47c5-bd58-a77f10e046ef,Joe,Hanna,heather20@yahoo.com,001-497-228-1662x103,"8603 Tracy Village
Millerside, WI 09629","9716 Murphy Ville
Vazquezmouth, NY 66569",Sri Lanka,Mechanical Keyboard,ELEC-9334,2,109.99,219.98,15,21.998,22.625767568996295,249.60376756899626,PayPal,fulfilled,DHL,57987ffb-e89,Not Returned,0.0
3f99976b-87d5-4d5d-817f-00069a16301c,2024-07-27,089ee6c9-2817-4c3a-9beb-a342a8860e66,Dennis,Wright,sullivanmichelle@farmer-smith.biz,+1-306-095-7214,"2062 Parker Pine Apt. 024
North Daveville, AK 49496","8500 Thomas Wells
New Sandraview, LA 86974",Korea,Smartwatch,ELEC-7558,2,199.99,399.98,0,39.998000000000005,6.2465462216427525,446.22454622164275,Google Pay,partially fulfilled,FedEx,f96b2ce4-602,Returned,399.98
35f6436d-d005-488b-a755-780fcb3ec072,2025-02-20,85ff97b9-2e97-4e21-a89d-d18bd2e1ce07,Larry,Smith,cory01@hotmail.com,001-047-370-3738x18017,"5000 Johnny Mission
Port Larry, GA 62648","0327 Kevin Camp
New Ashley, NM 05136",South Georgia and the South Sandwich Islands,4K Action Camera,ELEC-3803,3,149.99,449.97,5,44.99700000000001,15.563119952900163,505.5301199529002,Bank Transfer,partially fulfilled,USPS,ae971755-b96,Partially Returned,224.985
be69fb41-a843-453a-8a81-8f88f75a119a,2024-10-18,31280486-39e7-4846-8735-6be78a264095,Debbie,Morris,awilliams@gmail.com,+1-794-931-9407,"46229 Miranda Ford Suite 436
South Christopher, VA 54571","401 Bennett Path
Sarahton, VA 21904",Bangladesh,Portable Charger,ELEC-2307,2,39.99,79.98,0,7.998000000000001,21.6134927371398,109.59149273713982,Google Pay,partially fulfilled,FedEx,6c106912-806,Returned,79.98
0c84e472-455f-4422-ac59-ff5d70395f06,2024-05-02,7193fca4-32b6-486d-862e-9faf959554b1,Krystal,Perez,melanie77@yahoo.com,+1-772-396-6989,"37800 Williams Brooks Apt. 218
Michaelberg, WV 98728","726 Shaffer Bridge Apt. 114
North Alanfurt, MT 64140",Slovenia,VR Headset,ELEC-2318,3,249.99,749.97,5,74.997,22.20114586086999,842.16814586087,Google Pay,partially fulfilled,USPS,a58b4819-c1e,Returned,749.97
4e7668a6-2aa5-444f-bb99-147448d7fd61,2024-06-08,1fea40aa-53ed-4c8e-aa4b-07a64b2ba276,Rachael,Odom,susan50@yahoo.com,+1-665-361-5166,"71084 Vaughn Turnpike Suite 780
Millerport, MA 82379","137 Brian Ridge
Hillchester, TX 76667",Chad,Noise Cancelling Headphones,ELEC-4329,1,299.99,299.99,15,29.999000000000002,19.206262277622134,334.1952622776222,Bank Transfer,partially fulfilled,UPS,503e3f12-4cf,Returned,299.99
86b6643f-f601-4eb2-b41b-529c44a10902,2024-12-08,0a68fc86-016b-4858-9961-4d15be0c992a,Roy,Jordan,lee94@hotmail.com,001-930-802-2070,"63493 Peter Mountains
Whiteshire, IL 69931","USCGC Velez
FPO AE 88915",Belarus,4K Action Camera,ELEC-1991,3,149.99,449.97,5,44.99700000000001,18.42572952281328,508.3927295228133,Apple Pay,partially fulfilled,FedEx,e57e1ed4-dad,Partially Returned,224.985
d95fc23b-a916-488e-b519-347701f5157d,2025-02-07,8f8afdde-a35b-4e4a-a4b7-84efefa54941,Thomas,Bush,carpenterkimberly@vaughn.com,051-436-8856x057,"13618 Berry Ranch
Villanuevastad, NM 11525","26035 Collin Squares
Kimchester, UT 22058",Chile,Gaming Mouse,ELEC-9123,3,59.99,179.97,0,17.997,24.02371629849774,221.99071629849772,Apple Pay,partially fulfilled,UPS,e98466ee-025,Returned,179.97
9b7490bc-1de9-43cd-9e27-a2e8cbb9fc4e,2024-09-23,5c26d145-a488-4ac5-aafd-03d980c79720,Tony,Wilkinson,dannywalter@gmail.com,001-303-162-6479x165,"9226 Stephanie Bypass Suite 701
New Joshuastad, CT 32021","5148 Lindsey Village Apt. 886
Danielberg, NV 41765",Uzbekistan,Wireless Earbuds,ELEC-2313,1,49.99,49.99,15,4.9990000000000006,7.134684683400403,47.123684683400406,Apple Pay,fulfilled,FedEx,3782e35d-8a4,Not Returned,0.0
328baec4-bceb-42cd-b053-0161910073e9,2023-09-19,e2e21202-5071-41f6-9471-90d578325449,Carol,Lee,chelsey40@hotmail.com,+1-230-721-6068x63198,"1381 Brewer Crescent Apt. 259
North Bethbury, FL 95005","PSC 1570, Box 8603
APO AP 33222",Georgia,Bluetooth Speaker,ELEC-7766,1,79.99,79.99,15,7.999,8.746945650513481,81.73594565051347,Apple Pay,partially fulfilled,UPS,b7e294a7-21e,Not Returned,0.0
b04093f9-ae44-4024-a274-4795ee9a40d0,2024-12-19,a9b9556b-9780-4053-9743-d47a80f00aae,Anne,Johnson,alyssa26@villanueva.com,106.978.6562x3657,"8495 Christopher Square Suite 079
Davidville, FL 22296","72482 Ross Club
Zacharyshire, AZ 69024",Pitcairn Islands,Smart Home Hub,ELEC-3531,3,129.99,389.97,0,38.99700000000001,10.594390189585761,439.5613901895858,Apple Pay,unfulfilled,,,Partially Returned,194.985
d7659f04-0558-46b9-b1db-1fc3ac800e6d,2023-09-06,0e0edbc8-be87-4ead-9be3-cf46f1578a54,April,Crawford,christopherjackson@scott.net,001-482-533-2897x5983,"06762 Wilson Station Apt. 848
Marymouth, ID 11917","5987 Jessica Ford Suite 080
Duncanborough, RI 93125",Iran,Smartwatch,ELEC-9930,3,199.99,599.97,15,59.99700000000001,15.295721774451023,660.262721774451,Credit Card,partially fulfilled,USPS,f3cc43cf-d8e,Not Returned,0.0
5e06c1b4-8c72-4216-911d-01d8d0bda538,2024-02-26,03a7f48a-c873-4f69-9c29-44d44679730d,Jacob,Davis,jenniferwallace@yahoo.com,463-106-2798x36235,"USNS Cruz
FPO AE 71893","1008 Becker Village Apt. 751
Jamesborough, IL 58187",Saudi Arabia,Gaming Mouse,ELEC-8571,3,59.99,179.97,5,17.997,12.926360310649638,205.89336031064963,Apple Pay,fulfilled,DHL,39b03dfb-0a7,Not Returned,0.0
49b7e531-3885-4a47-b329-f61b89dcd82d,2023-12-05,86adad68-599b-442d-acbb-681660483aa3,Laura,Walker,ipark@smith.com,614.496.9468x5446,"USNS Adams
FPO AP 66846","625 Sandoval Divide Apt. 661
Matthewville, AL 56936",Malaysia,Noise Cancelling Headphones,ELEC-6587,1,299.99,299.99,5,29.999000000000002,9.391526451069922,334.38052645106995,Bank Transfer,partially fulfilled,FedEx,64d23daa-71d,Returned,299.99
35c95e54-b3e1-4e7f-893a-7bc78e3641aa,2024-09-29,92fcd8fe-d22a-48e9-8447-bed30b97c549,George,Martin,msandoval@mitchell.info,001-506-748-5188x2892,"30815 Beth Passage Suite 153
Hollowayland, NV 81681","5413 Zhang Keys
West Anthonychester, IA 16159",Croatia,4K Action Camera,ELEC-1293,2,149.99,299.98,5,29.998000000000005,21.946423851526013,346.924423851526,Google Pay,unfulfilled,,,Not Returned,0.0
698d085d-278e-4048-baba-00d5b08702e5,2024-09-09,0b1af44c-3b6c-4ca7-9223-e0ea4f5d62ba,Joseph,Lewis,nmiller@hotmail.com,+1-788-381-8859x3619,"800 James Plains
Port Williamville, RI 18262","769 Robinson Flats
Port Nicholas, TX 11813",New Caledonia,Mechanical Keyboard,ELEC-3177,1,109.99,109.99,0,10.999,20.062299756844194,141.05129975684417,Apple Pay,fulfilled,UPS,fb82f3c9-666,Not Returned,0.0
d985b805-a2ec-4f16-a071-93881962f1f3,2024-03-20,bf5c79ca-4a0e-4412-9d54-85ecf6d7fc79,Jennifer,Harrell,cgill@gmail.com,160.693.5790,"5913 Lindsey Stravenue Apt. 424
Lake Terrybury, WI 69271","8049 Daniel Squares
New Taylor, ME 89326",Mexico,VR Headset,ELEC-9805,1,249.99,249.99,15,24.999000000000002,22.068835182860717,282.05783518286074,Google Pay,unfulfilled,,,Returned,249.99
fc37b486-828f-43d9-abe6-9d464c241b28,2023-04-13,fbd3fc3c-7ca3-45e0-b213-c1e02e68fe55,Shannon,Nichols,jrandall@gmail.com,441-783-8096x11439,"744 Robert Curve Apt. 598
Port Jessicaport, TN 64397","06645 Berry Row
Joshuabury, AR 24938",Togo,Portable Charger,ELEC-4665,2,39.99,79.98,15,7.998000000000001,20.561237819315068,93.53923781931508,Apple Pay,partially fulfilled,USPS,726a25d9-e44,Not Returned,0.0
07d7fb57-d016-4621-9fdb-5df238960539,2023-11-30,8395049a-317e-4e5c-8d95-e5a88cc88aeb,Vernon,Stewart,nicholas83@hotmail.com,(323)762-5426x6473,"45727 Jacqueline Mission Suite 390
Angelastad, OH 51473","184 Jeffrey Road
Lake Amytown, SD 90705",South Georgia and the South Sandwich Islands,Bluetooth Speaker,ELEC-8040,1,79.99,79.99,10,7.999,5.708613673693915,83.69761367369391,Credit Card,partially fulfilled,USPS,4bd807d1-cf0,Returned,79.99
57b6a499-74a7-40c7-b16d-9bbe4d1ecc6b,2023-03-26,9d4d7672-7f65-4b44-b079-f34c8f5f16ce,David,Brown,sallen@gmail.com,001-358-757-9174x170,"USS Chambers
FPO AE 72556","50958 Fischer Highway
Paultown, HI 90470",Venezuela,Smartwatch,ELEC-3306,2,199.99,399.98,10,39.998000000000005,19.919170591234717,449.8971705912347,PayPal,fulfilled,USPS,7221efaa-55c,Returned,399.98
b98bb5ca-88f4-44a8-b91e-04b305b7c665,2024-01-25,29a3d649-cd75-4b27-9f52-0ad89cc20576,Steven,Valdez,michelekramer@phillips-bennett.com,8192256104,"PSC 6741, Box 9995
APO AE 67624","91847 Gabrielle Trail
Chadside, TX 34227",Iran,Smartwatch,ELEC-6193,1,199.99,199.99,5,19.999000000000002,18.208420290803193,233.1974202908032,Credit Card,partially fulfilled,USPS,fea140cc-a0e,Returned,199.99
bfebdd2f-dc28-4c7c-9a58-fef8719199ab,2024-11-19,5fe62795-0579-4250-ba12-81eeb1d137f2,Nathaniel,King,longjennifer@cox.info,001-300-322-9432,"3403 Mcfarland Loaf
Ruizfort, TN 70889","407 Christopher Union Apt. 727
Linmouth, AK 01466",Thailand,Smartwatch,ELEC-5499,2,199.99,399.98,10,39.998000000000005,19.26307296994934,449.24107296994936,Apple Pay,unfulfilled,,,Returned,399.98
b42b7725-a44f-45e0-bdab-eac3fb24aec3,2024-02-10,2892903c-509d-42ee-89b0-faeec50c01a7,Alexander,Stewart,wmiller@taylor.info,(649)146-6431,"152 Jones Ridge
North Steven, CT 46577","307 Church Park
Margaretland, MT 69414",Lesotho,Gaming Mouse,ELEC-7905,2,59.99,119.98,0,11.998000000000001,11.341423097542268,143.31942309754228,Credit Card,unfulfilled,,,Not Returned,0.0
0cd1e8df-d87b-4b7f-8f9b-b776811bb40a,2024-03-30,be2feb51-9f16-4c17-8c2a-18d2280c46e0,Ryan,Carter,johnsondeborah@reese-anderson.com,(327)192-6022x397,"0269 Cantrell Brooks
South Michael, KS 38691","376 Hanna Flat
Amandaton, MN 81909",Mayotte,Bluetooth Speaker,ELEC-5063,3,79.99,239.96999999999997,0,23.997,12.805353703024933,276.7723537030249,PayPal,unfulfilled,,,Not Returned,0.0
99dff687-c169-4afe-83ce-4aa2ff0790bf,2023-10-18,d7fd42cc-2896-4d10-8469-837c7fa98ed6,Emily,Garrison,jasonthornton@bender-banks.com,311-979-3962x10642,"31358 Rose Ramp Apt. 197
Andreashire, NJ 58223","499 Tammy Port
West Devonmouth, MO 08537",Germany,Wireless Earbuds,ELEC-2765,1,49.99,49.99,15,4.9990000000000006,9.00921831734835,48.99821831734835,Credit Card,fulfilled,USPS,162834ac-c4a,Returned,49.99
407d6e9d-94f1-4b66-b1f5-6796c2e10d13,2024-12-18,5099b3c6-ef66-4e18-9e49-a9cc314ef7a0,Donna,Humphrey,qjones@hotmail.com,001-989-898-8889x0717,"80114 Taylor Throughway Apt. 619
Watsonfurt, ME 08132","918 James Manors
Dawnberg, OR 88043",Togo,Wireless Earbuds,ELEC-2892,2,49.99,99.98,10,9.998000000000001,14.90668382546865,114.88468382546866,Credit Card,partially fulfilled,DHL,937d24e9-2b1,Returned,99.98
1189204a-604f-4998-8137-f1cb0c810742,2023-08-15,617f301c-97c3-4629-98fb-9bc300b7f93c,Jennifer,Orozco,uconley@nelson.com,001-442-217-3195x5708,"1446 Daniel Parkways
North Karenfurt, TN 47949","50301 Sally Club
Wagnerhaven, SC 31222",Singapore,VR Headset,ELEC-6164,2,249.99,499.98,15,49.998000000000005,19.373579671625986,554.351579671626,Bank Transfer,partially fulfilled,USPS,da4737dd-3b4,Not Returned,0.0
54c894ab-e566-4837-8d0e-18af4ab3ec23,2023-04-23,e7b7de01-9fad-4bd7-ad8d-50e7adfc1a70,Joanna,Richardson,adrienne21@thomas.info,+1-834-526-5674,"18785 Michael Point Apt. 767
Lake Nancytown, DE 66076","16068 Vargas Junction Suite 340
Jenniferside, MT 82789",Montenegro,Portable Charger,ELEC-1914,3,39.99,119.97,10,11.997,12.294409307030001,134.26140930703,Bank Transfer,unfulfilled,,,Partially Returned,59.985
4ecd2945-4c96-422f-bfaa-31548888fb8b,2024-07-27,c223ffbf-39c2-4af7-9121-9900dbd7701c,Tina,Hinton,hoodstephanie@hotmail.com,(635)979-7576,"8111 Steven Mount Suite 817
Michaelland, MI 48941","48099 Bullock Stravenue
New Matthewton, WA 19691",British Indian Ocean Territory (Chagos Archipelago),Gaming Mouse,ELEC-2950,1,59.99,59.99,0,5.9990000000000006,19.267207329956584,85.2562073299566,Credit Card,fulfilled,UPS,40b814f1-eaf,Returned,59.99
f399bbeb-5b8d-46f8-84a6-d41abdcfd5f6,2024-12-24,9329ac4a-3aa7-4ac9-ab58-2478e0fd4a25,Anthony,Johnson,jonathan54@yahoo.com,(356)375-7873x46300,"42854 Garcia Underpass
South Jamie, KS 43220","3850 Wilson Station
West Natalieport, UT 13610",Holy See (Vatican City State),Gaming Mouse,ELEC-6467,2,59.99,119.98,0,11.998000000000001,17.272725015190325,149.25072501519034,PayPal,partially fulfilled,UPS,c5e319e2-5af,Not Returned,0.0
c4fe9861-fd34-4624-935a-9f9fe8a7e491,2023-10-16,30fa3fa8-4602-4e17-8f24-b0ba43656e51,Thomas,Howard,david38@hotmail.com,+1-328-334-4099x8980,"5350 Chung Inlet
Jasonhaven, CT 57551","35278 Joshua Loaf
Whiteton, SD 28988",United Kingdom,Smart Home Hub,ELEC-4564,3,129.99,389.97,5,38.99700000000001,18.581132824793578,442.54813282479364,Credit Card,partially fulfilled,DHL,c8e296ee-443,Not Returned,0.0
ba491ec8-a493-40ca-b2f5-2095a25013b5,2024-12-03,c3f6320b-9137-42dd-89ea-9835e3ac3c27,John,Taylor,paulhogan@heath.com,(900)796-0292x50522,"USS Johnson
FPO AP 70627","545 Salazar Forge
Davenportborough, TX 80211",Comoros,Wireless Earbuds,ELEC-1997,1,49.99,49.99,10,4.9990000000000006,8.844792136481805,53.83379213648181,Credit Card,partially fulfilled,UPS,6f86db0b-09e,Returned,49.99
72efbc75-14a7-43bc-93e0-760a10393d9f,2025-02-25,433f3061-39cd-4018-a440-92e2d24e566e,Justin,Chapman,ramirezbrittney@yahoo.com,001-839-703-6534x08966,"367 Bailey Knolls Apt. 486
North Crystalbury, ME 82407","Unit 9718 Box 0496
DPO AP 14913",Eritrea,Gaming Mouse,ELEC-8061,2,59.99,119.98,10,11.998000000000001,10.911669938741742,132.88966993874175,Apple Pay,unfulfilled,,,Partially Returned,59.99
a1d69588-dc9d-4158-bbb9-6278d1095092,2024-12-02,a836d6e7-8570-4c54-a450-bd35c240a255,Christina,Morrison,dsantiago@hotmail.com,001-613-750-8023x0945,"3733 Mcclain Ridge
West Andrea, DE 48394","055 Mann Hill Apt. 489
Roseport, RI 12507",Niger,Portable Charger,ELEC-4881,2,39.99,79.98,0,7.998000000000001,21.752166060137018,109.73016606013702,PayPal,unfulfilled,,,Partially Returned,39.99
9ad6e030-aa9c-4cd1-b772-07d6cf0a4fb8,2024-05-29,0bc3233b-cb19-49c3-8463-c933a13a4632,Amber,Scott,rnguyen@hotmail.com,001-124-813-9702x27616,"USCGC Gutierrez
FPO AE 56898","431 Dean Knolls
Rogersshire, NC 10836",Hungary,Gaming Mouse,ELEC-8680,2,59.99,119.98,10,11.998000000000001,9.182550642089902,131.1605506420899,Bank Transfer,partially fulfilled,FedEx,4ef06703-0c0,Not Returned,0.0
2a95c6c1-9340-428e-ba1a-d3d23995a81c,2024-12-19,b232462b-5036-46da-b0ac-8b7c50954b6d,Jasmine,Taylor,brenda11@hotmail.com,102.230.3223x7952,"9172 Anthony Branch
East Lydiafurt, MD 33555","3058 Long Park Suite 903
South Jenniferchester, MT 29693",Afghanistan,Mechanical Keyboard,ELEC-2037,1,109.99,109.99,15,10.999,9.286106828259431,115.27510682825942,Apple Pay,unfulfilled,,,Not Returned,0.0
b281a6c0-fe59-4d89-bbe3-4d9f49fce9be,2024-09-10,aa6a5cfd-b06b-4776-96fd-e9be1f62defb,Sandra,Boyle,scottkevin@hotmail.com,6173312829,"9703 Burke Run Apt. 468
South Linda, MO 80726","37007 Melissa Forge
Rodriguezmouth, MI 88373",Aruba,4K Action Camera,ELEC-6816,2,149.99,299.98,10,29.998000000000005,19.643225822615207,339.6212258226152,Credit Card,fulfilled,UPS,12fd200a-db2,Partially Returned,149.99
